tweet_id,timestamp,rating_numerator,rating_denominator,name,main_source,dog_stage,retweet_count,favorite_count,img_num,dog_breed_prediction,prediction_confidence
709158332880297985,2016-03-13 23:24:56,10,10,Rodney,iphone,,367,1883,1,siberian_husky,0.212957
708845821941387268,2016-03-13 02:43:08,9,10,No name,iphone,pupper,806,2747,1,schipperke,0.74564
708834316713893888,2016-03-13 01:57:25,10,10,Malikai,iphone,,452,1556,1,eskimo_dog,0.283945
708810915978854401,2016-03-13 00:24:26,10,10,Mister,iphone,,6275,15269,2,golden_retriever,0.976139
708738143638450176,2016-03-12 19:35:15,11,10,Coco,iphone,,744,2550,1,pomeranian,0.933457
708479650088034305,2016-03-12 02:28:06,13,10,Bear,iphone,,619,2348,1,shih_tzu,0.218479
708469915515297792,2016-03-12 01:49:25,11,10,Bobble,iphone,,733,2860,1,chihuahua,0.748163
708356463048204288,2016-03-11 18:18:36,10,10,Oliver,iphone,,1201,3310,2,pug,0.871283
708149363256774660,2016-03-11 04:35:39,10,10,Jebberson,iphone,,1415,3997,1,cardigan,0.350993
708130923141795840,2016-03-11 03:22:23,11,10,No name,iphone,,786,3107,1,french_bulldog,0.710354
708119489313951744,2016-03-11 02:36:57,9,10,Cooper,iphone,,899,2490,1,norwich_terrier,0.2644829999999999
708109389455101952,2016-03-11 01:56:49,10,10,Remington,iphone,,502,1807,1,staffordshire_bullterrier,0.5161060000000001
708026248782585858,2016-03-10 20:26:26,13,10,No name,iphone,,1755,4078,1,malinois,0.7864680000000001
707969809498152960,2016-03-10 16:42:10,11,10,Rufus,iphone,,870,2494,1,toy_poodle,0.908491
707776935007539200,2016-03-10 03:55:45,11,10,Sadie,iphone,,875,3016,1,miniature_pinscher,0.890426
707741517457260545,2016-03-10 01:35:01,10,10,No name,iphone,,558,2295,1,whippet,0.738371
707610948723478529,2016-03-09 16:56:11,12,10,Harper,iphone,,5744,15638,1,golden_retriever,0.383223
707411934438625280,2016-03-09 03:45:22,11,10,No name,iphone,pupper,546,2120,1,lakeland_terrier,0.7382770000000001
707387676719185920,2016-03-09 02:08:59,10,10,Clarkus,iphone,,1151,3227,1,chihuahua,0.888468
707377100785885184,2016-03-09 01:26:57,9,10,No name,iphone,,979,3021,1,golden_retriever,0.637225
707315916783140866,2016-03-08 21:23:50,10,10,Finnegus,iphone,pupper,580,2288,2,bernese_mountain_dog,0.979235
707297311098011648,2016-03-08 20:09:54,10,10,Cassie,iphone,,713,2588,1,blenheim_spaniel,0.370717
707059547140169728,2016-03-08 04:25:07,11,10,Cupcake,iphone,,619,2407,1,samoyed,0.8973120000000001
707038192327901184,2016-03-08 03:00:15,10,10,Kathmandu,iphone,,720,2021,1,pug,0.642426
707021089608753152,2016-03-08 01:52:18,12,10,Tucker,iphone,,1227,3743,2,cocker_spaniel,0.559658
707014260413456384,2016-03-08 01:25:10,11,10,Ellie,iphone,,546,2122,1,chihuahua,0.58378
706681918348251136,2016-03-07 03:24:33,12,10,Katie,iphone,,896,3033,1,toy_poodle,0.717584
706538006853918722,2016-03-06 17:52:42,11,10,Oliver,iphone,,1299,3203,1,chow,0.541794
706516534877929472,2016-03-06 16:27:23,12,10,No name,iphone,,932,2883,1,golden_retriever,0.7726850000000001
706346369204748288,2016-03-06 05:11:12,12,10,Koda,iphone,,844,3183,1,tibetan_mastiff,0.956462
706310011488698368,2016-03-06 02:46:44,12,10,No name,iphone,pupper,7159,19590,1,pembroke,0.6981649999999999
706291001778950144,2016-03-06 01:31:11,11,10,No name,iphone,,439,1572,1,border_terrier,0.587101
706265994973601792,2016-03-05 23:51:49,11,10,Kara,iphone,,852,2525,1,papillon,0.743715
706166467411222528,2016-03-05 17:16:20,7,10,Dexter,iphone,,1459,4748,1,samoyed,0.430418
705975130514706432,2016-03-05 04:36:02,10,10,Adele,iphone,pupper,666,2870,1,staffordshire_bullterrier,0.5877640000000001
705970349788291072,2016-03-05 04:17:02,12,10,Lucy,iphone,,800,2935,1,golden_retriever,0.776346
705898680587526145,2016-03-04 23:32:15,10,10,Max,iphone,,497,2195,1,collie,0.808276
705591895322394625,2016-03-04 03:13:11,11,10,No name,iphone,,1036,2923,1,basenji,0.877207
705475953783398401,2016-03-03 19:32:29,12,10,Zara,iphone,,833,2754,1,golden_retriever,0.908784
705442520700944385,2016-03-03 17:19:38,12,10,Cooper,iphone,,1465,4080,1,great_pyrenees,0.309106
705428427625635840,2016-03-03 16:23:38,11,10,Ambrose,iphone,pupper,1526,3527,1,chihuahua,0.774792
705239209544720384,2016-03-03 03:51:44,11,10,Jimothy,iphone,,679,2779,1,chihuahua,0.15795
705102439679201280,2016-03-02 18:48:16,10,10,Terrenth,iphone,,476,1968,1,collie,0.457672
705066031337840642,2016-03-02 16:23:36,12,10,Reese,iphone,,556,2021,1,airedale,0.868658
704859558691414016,2016-03-02 02:43:09,10,10,No name,iphone,pupper,477,2077,1,pug,0.284428
704847917308362754,2016-03-02 01:56:53,12,10,No name,iphone,,1371,4716,1,golden_retriever,0.85724
704499785726889984,2016-03-01 02:53:32,12,10,No name,iphone,,908,2669,1,chihuahua,0.3765409999999999
704480331685040129,2016-03-01 01:36:14,11,10,Lucia,iphone,,983,3158,1,samoyed,0.979206
704364645503647744,2016-02-29 17:56:32,12,10,Bisquick,iphone,,3238,7364,1,pembroke,0.980695
704054845121142784,2016-02-28 21:25:30,60,50,No name,iphone,,845,2700,1,great_pyrenees,0.6679390000000001
703774238772166656,2016-02-28 02:50:28,10,10,No name,iphone,,405,1713,1,labrador_retriever,0.990119
703769065844768768,2016-02-28 02:29:55,10,10,No name,iphone,,1025,3023,2,boxer,0.838994
703611486317502464,2016-02-27 16:03:45,10,10,Scooter,iphone,pupper,1386,3553,1,pembroke,0.756441
703382836347330562,2016-02-27 00:55:11,12,10,Charlie,iphone,,1035,3232,2,golden_retriever,0.945664
703356393781329922,2016-02-26 23:10:06,9,10,Socks,iphone,,347,1773,1,border_collie,0.894842
703079050210877440,2016-02-26 04:48:02,11,10,No name,iphone,,2811,6835,2,pembroke,0.778503
702684942141153280,2016-02-25 02:42:00,11,10,Lucy,iphone,,966,2993,1,golden_retriever,0.514085
702671118226825216,2016-02-25 01:47:04,10,10,Rambo,iphone,,509,2024,1,bloodhound,0.381227
702598099714314240,2016-02-24 20:56:55,11,10,Sansa,iphone,pupper,3146,11361,1,kelpie,0.2191789999999999
702539513671897089,2016-02-24 17:04:07,12,10,No name,iphone,,875,2656,3,pomeranian,0.714367
702321140488925184,2016-02-24 02:36:23,12,10,No name,iphone,,956,3036,3,west_highland_white_terrier,0.769159
702276748847800320,2016-02-23 23:39:59,11,10,No name,iphone,,696,2285,1,boston_bull,0.697303
702217446468493312,2016-02-23 19:44:20,9,10,No name,iphone,,1229,4404,1,golden_retriever,0.242419
701981390485725185,2016-02-23 04:06:20,12,10,Fiji,iphone,,894,3170,1,pomeranian,0.491022
701952816642965504,2016-02-23 02:12:47,11,10,Rilo,iphone,,933,3552,1,toy_poodle,0.331707
701889187134500865,2016-02-22 21:59:57,11,10,Bilbo,iphone,,1259,3258,1,french_bulldog,0.902856
701601587219795968,2016-02-22 02:57:08,10,10,Coopson,iphone,,416,1932,1,chihuahua,0.993661
701570477911896070,2016-02-22 00:53:31,9,10,Yoda,iphone,,841,2586,1,yorkshire_terrier,0.90799
701545186879471618,2016-02-21 23:13:01,10,10,Millie,iphone,pupper,552,2459,1,border_collie,0.280893
701214700881756160,2016-02-21 01:19:47,12,10,No name,iphone,,4645,11305,1,chihuahua,0.615163
700864154249383937,2016-02-20 02:06:50,12,10,No name,iphone,pupper,561,2406,1,kuvasz,0.8058569999999999
700847567345688576,2016-02-20 01:00:55,10,10,Crouton,iphone,,453,2284,1,rhodesian_ridgeback,0.2525139999999999
700747788515020802,2016-02-19 18:24:26,11,10,No name,iphone,,8473,21066,1,great_pyrenees,0.481333
700518061187723268,2016-02-19 03:11:35,10,10,Vincent,iphone,,723,2401,1,american_staffordshire_terrier,0.569501
700167517596164096,2016-02-18 03:58:39,10,10,Dotsy,iphone,,657,2438,1,beagle,0.1625849999999999
700143752053182464,2016-02-18 02:24:13,10,10,No name,iphone,pupper,2444,6945,1,golden_retriever,0.53246
700029284593901568,2016-02-17 18:49:22,10,10,Coops,iphone,,532,1922,1,west_highland_white_terrier,0.726571
700002074055016451,2016-02-17 17:01:14,9,10,Thumas,iphone,,1206,3039,1,chihuahua,0.369488
699801817392291840,2016-02-17 03:45:29,11,10,Cooper,iphone,pupper,852,2782,2,golden_retriever,0.808978
699788877217865730,2016-02-17 02:54:04,12,10,Nala,iphone,,470,2066,1,border_terrier,0.35506
699779630832685056,2016-02-17 02:17:19,10,10,No name,iphone,,1112,2513,1,malinois,0.706038
699775878809702401,2016-02-17 02:02:25,11,10,Fillup,iphone,,541,1814,1,dandie_dinmont,0.271683
699446877801091073,2016-02-16 04:15:05,12,10,Archie,iphone,,2402,5528,3,pembroke,0.9694
699434518667751424,2016-02-16 03:25:58,12,10,No name,iphone,pupper,468,2037,1,golden_retriever,0.836572
699423671849451520,2016-02-16 02:42:52,10,10,No name,iphone,,290,1253,1,pug,0.99786
699413908797464576,2016-02-16 02:04:04,11,10,Miley,iphone,,573,1934,1,samoyed,0.517479
699370870310113280,2016-02-15 23:13:03,11,10,Calbert,iphone,,395,1757,1,cairn,0.337557
699323444782047232,2016-02-15 20:04:36,10,10,No name,iphone,,784,2911,1,labrador_retriever,0.309696
699079609774645248,2016-02-15 03:55:41,8,10,Reagan,iphone,,576,2262,3,schipperke,0.667324
699072405256409088,2016-02-15 03:27:04,12,10,No name,iphone,,1081,2725,1,shih_tzu,0.599587
699036661657767936,2016-02-15 01:05:02,13,10,No name,iphone,pupper,1094,2413,1,chihuahua,0.2229429999999999
698989035503689728,2016-02-14 21:55:47,13,10,Oliver,iphone,,879,3090,1,norfolk_terrier,0.24634
698953797952008193,2016-02-14 19:35:46,11,10,CeCe,iphone,,832,2493,1,italian_greyhound,0.382378
698907974262222848,2016-02-14 16:33:40,10,10,No name,iphone,,556,2346,3,german_short_haired_pointer,0.983131
698710712454139905,2016-02-14 03:29:49,10,10,Cuddles,iphone,,621,2279,1,samoyed,0.329895
698703483621523456,2016-02-14 03:01:06,7,10,Rusty,iphone,,337,1332,1,brittany_spaniel,0.931963
698635131305795584,2016-02-13 22:29:29,12,10,No name,iphone,,315,1199,1,samoyed,0.158464
698549713696649216,2016-02-13 16:50:04,9,10,Claude,iphone,,561,2151,1,french_bulldog,0.998544
698355670425473025,2016-02-13 03:59:01,10,10,Jessiga,iphone,,397,1709,1,pug,0.990191
698342080612007937,2016-02-13 03:05:01,11,10,Maximus,iphone,,873,2082,1,boxer,0.8830479999999999
698262614669991936,2016-02-12 21:49:15,11,10,Franklin,iphone,,1801,4421,1,italian_greyhound,0.107948
698195409219559425,2016-02-12 17:22:12,9,10,Beau,iphone,,5465,15558,1,labrador_retriever,0.64369
698178924120031232,2016-02-12 16:16:41,10,10,Lily,iphone,,678,2598,1,chesapeake_bay_retriever,0.3518679999999999
697995514407682048,2016-02-12 04:07:53,11,10,No name,iphone,,307,1417,1,staffordshire_bullterrier,0.2802219999999999
697990423684476929,2016-02-12 03:47:39,11,10,Doug,iphone,,1175,3025,2,pembroke,0.984783
697943111201378304,2016-02-12 00:39:39,10,10,Cassie,iphone,,618,2210,1,great_dane,0.126924
697616773278015490,2016-02-11 03:02:54,11,10,No name,iphone,pupper,926,2902,1,lhasa,0.521931
697596423848730625,2016-02-11 01:42:02,11,10,No name,iphone,pupper,1137,2791,1,shetland_sheepdog,0.621668
697463031882764288,2016-02-10 16:51:59,44,40,No name,iphone,,1276,3179,1,labrador_retriever,0.999885
697270446429966336,2016-02-10 04:06:43,10,10,Bentley,iphone,,1721,4359,1,toy_poodle,0.880014
697259378236399616,2016-02-10 03:22:44,8,10,No name,iphone,,909,3049,1,great_dane,0.999223
697255105972801536,2016-02-10 03:05:46,10,10,Charlie,iphone,,1059,2855,1,great_dane,0.173989
696900204696625153,2016-02-09 03:35:31,12,10,Rosie,iphone,,941,2929,1,chihuahua,0.2977349999999999
696894894812565505,2016-02-09 03:14:25,9,10,No name,iphone,,621,2177,1,appenzeller,0.665628
696886256886657024,2016-02-09 02:40:05,12,10,No name,iphone,,1632,4462,1,kuvasz,0.383941
696488710901260288,2016-02-08 00:20:23,12,10,No name,iphone,,930,2321,1,briard,0.369063
696405997980676096,2016-02-07 18:51:43,7,10,Berb,iphone,,1056,2936,1,borzoi,0.132845
695816827381944320,2016-02-06 03:50:33,11,10,No name,iphone,,1057,2771,1,pomeranian,0.382234
695794761660297217,2016-02-06 02:22:53,13,10,Wyatt,iphone,,709,2924,1,samoyed,0.962139
695629776980148225,2016-02-05 15:27:17,8,10,Calvin,iphone,,1900,4214,1,old_english_sheepdog,0.693857
695446424020918272,2016-02-05 03:18:42,12,10,No name,iphone,,1658,4106,1,basenji,0.748904
695409464418041856,2016-02-05 00:51:51,10,10,Bob,iphone,,3261,8016,1,pug,0.997445
695314793360662529,2016-02-04 18:35:39,10,10,Colin,iphone,,1306,3349,2,maltese_dog,0.678547
695095422348574720,2016-02-04 04:03:57,12,10,No name,iphone,pupper,552,2467,1,papillon,0.227784
695074328191332352,2016-02-04 02:40:08,11,10,Lorenzo,iphone,pupper,998,2623,1,shih_tzu,0.5101060000000001
695051054296211456,2016-02-04 01:07:39,6,10,Brian,iphone,,718,2443,1,boston_bull,0.761454
694352839993344000,2016-02-02 02:53:12,10,10,Oliviér,iphone,,545,1885,2,australian_terrier,0.407886
694329668942569472,2016-02-02 01:21:07,9,10,Grady,iphone,pupper,451,1829,1,boxer,0.99006
694206574471057408,2016-02-01 17:11:59,10,10,No name,iphone,,1860,3828,1,shih_tzu,0.352547
694001791655137281,2016-02-01 03:38:15,11,10,Chester,iphone,,926,3149,1,pembroke,0.769999
693942351086120961,2016-01-31 23:42:03,10,10,Kobe,iphone,,331,1628,1,groenendael,0.550796
693642232151285760,2016-01-31 03:49:30,9,10,Freddery,iphone,,379,2363,1,scottish_deerhound,0.111893
693629975228977152,2016-01-31 03:00:47,12,10,No name,iphone,pupper,723,2267,1,pug,0.841987
693622659251335168,2016-01-31 02:31:43,10,10,No name,iphone,,339,1421,1,malamute,0.449298
693280720173801472,2016-01-30 03:52:58,10,10,Sadie,iphone,,1126,3097,1,labrador_retriever,0.340008
693262851218264065,2016-01-30 02:41:58,11,10,No name,iphone,pupper,452,2053,1,golden_retriever,0.989333
693231807727280129,2016-01-30 00:38:37,9,10,Bodie,iphone,,673,2664,1,vizsla,0.8764129999999999
693155686491000832,2016-01-29 19:36:08,12,10,Dunkin,iphone,,2907,7277,3,shih_tzu,0.69748
693109034023534592,2016-01-29 16:30:45,11,10,No name,iphone,,552,1569,1,cocker_spaniel,0.740013
692919143163629568,2016-01-29 03:56:12,9,10,No name,iphone,,700,2509,1,saint_bernard,0.612635
692905862751522816,2016-01-29 03:03:25,10,10,Wally,iphone,pupper,791,2245,1,mexican_hairless,0.162638
692901601640583168,2016-01-29 02:46:29,10,10,No name,iphone,,540,1622,1,soft_coated_wheaten_terrier,0.403496
692894228850999298,2016-01-29 02:17:12,10,10,Tupawc,iphone,,720,2089,1,german_short_haired_pointer,0.876977
692828166163931137,2016-01-28 21:54:41,12,10,No name,iphone,pupper,799,2664,1,samoyed,0.985857
692752401762250755,2016-01-28 16:53:37,13,10,No name,iphone,pupper,3313,6299,1,samoyed,0.471276
692568918515392513,2016-01-28 04:44:32,12,10,Chester,iphone,,1397,4041,2,golden_retriever,0.636845
692535307825213440,2016-01-28 02:30:58,10,10,Amber,iphone,,1238,2912,1,pug,0.4130899999999999
692530551048294401,2016-01-28 02:12:04,10,10,Cody,iphone,,370,1709,1,siberian_husky,0.4864279999999999
692187005137076224,2016-01-27 03:26:56,12,10,No name,iphone,,750,2342,2,siberian_husky,0.810592
692158366030913536,2016-01-27 01:33:08,10,10,Edgar,iphone,,722,1978,1,pug,0.956565
692017291282812928,2016-01-26 16:12:33,9,10,Kingsley,iphone,,873,2678,1,tibetan_terrier,0.247565
691756958957883396,2016-01-25 22:58:05,10,10,No name,iphone,,889,2610,1,saint_bernard,0.342571
691675652215414786,2016-01-25 17:35:00,10,10,Richie,iphone,,461,1801,1,chihuahua,0.182898
691483041324204033,2016-01-25 04:49:38,5,10,No name,iphone,,502,2208,1,bloodhound,0.886232
691459709405118465,2016-01-25 03:16:56,12,10,Leo,iphone,,1028,3743,1,shetland_sheepdog,0.5512060000000001
691444869282295808,2016-01-25 02:17:57,12,10,Bailey,iphone,,755,2442,2,bernese_mountain_dog,0.767563
691416866452082688,2016-01-25 00:26:41,13,10,No name,iphone,,6933,17900,1,lakeland_terrier,0.530104
691321916024623104,2016-01-24 18:09:23,11,10,Molly,iphone,,602,2391,1,rottweiler,0.508981
691096613310316544,2016-01-24 03:14:07,11,10,No name,iphone,,797,2768,1,borzoi,0.4412689999999999
690959652130045952,2016-01-23 18:09:53,11,10,No name,iphone,,1120,3326,2,golden_retriever,0.862964
690735892932222976,2016-01-23 03:20:44,13,10,Peaches,iphone,,1158,3510,1,golden_retriever,0.883229
690728923253055490,2016-01-23 02:53:03,8,10,Vinscent,iphone,,469,2008,1,kuvasz,0.422806
690597161306841088,2016-01-22 18:09:28,11,10,Lolo,iphone,,549,1789,1,lhasa,0.0974997
690400367696297985,2016-01-22 05:07:29,10,10,Eriq,iphone,,406,1747,1,pembroke,0.426459
690374419777196032,2016-01-22 03:24:22,11,10,Phred,iphone,,764,2980,1,kuvasz,0.2863449999999999
690360449368465409,2016-01-22 02:28:52,9,10,No name,iphone,,797,2456,1,pug,0.686933
690015576308211712,2016-01-21 03:38:27,12,10,No name,iphone,pupper,664,2313,2,malamute,0.949609
690005060500217858,2016-01-21 02:56:40,10,10,No name,iphone,,1540,3392,1,samoyed,0.270287
689999384604450816,2016-01-21 02:34:07,10,10,Covach,iphone,,329,1309,1,standard_poodle,0.444499
689905486972461056,2016-01-20 20:21:00,11,10,Gizmo,iphone,pupper,624,2263,4,pomeranian,0.943331
689877686181715968,2016-01-20 18:30:32,9,10,Durg,iphone,,1046,2808,1,old_english_sheepdog,0.269155
689835978131935233,2016-01-20 15:44:48,11,10,Fynn,iphone,,689,2024,1,collie,0.600186
689661964914655233,2016-01-20 04:13:20,12,10,Luca,iphone,,852,3004,1,italian_greyhound,0.322818
689623661272240129,2016-01-20 01:41:08,10,10,Lucy,iphone,pupper,581,2048,1,toy_poodle,0.279604
689557536375177216,2016-01-19 21:18:22,12,10,No name,iphone,,406,1905,1,eskimo_dog,0.169482
689517482558820352,2016-01-19 18:39:13,12,10,Carl,iphone,,1301,3139,1,pembroke,0.799319
689283819090870273,2016-01-19 03:10:43,9,10,Chipson,iphone,,1005,3026,1,scotch_terrier,0.267979
689280876073582592,2016-01-19 02:59:01,10,10,Herald,iphone,,642,1831,3,chihuahua,0.6375460000000001
689275259254616065,2016-01-19 02:36:42,10,10,Lucky,iphone,,225,1057,1,american_staffordshire_terrier,0.215161
689154315265683456,2016-01-18 18:36:07,9,10,No name,iphone,,900,2864,1,cocker_spaniel,0.816044
689143371370250240,2016-01-18 17:52:38,10,10,Trip,iphone,pupper,458,1870,1,english_springer,0.3037809999999999
688916208532455424,2016-01-18 02:49:58,11,10,No name,iphone,pupper,774,2502,1,pembroke,0.430544
688898160958271489,2016-01-18 01:38:15,10,10,No name,iphone,,711,1931,1,ibizan_hound,0.8531700000000001
688828561667567616,2016-01-17 21:01:41,9,10,Brad,iphone,,326,1282,1,cardigan,0.6142310000000001
688804835492233216,2016-01-17 19:27:24,12,10,No name,iphone,,170,890,3,malinois,0.199512
688789766343622656,2016-01-17 18:27:32,8,10,Pubert,iphone,,605,2062,1,american_staffordshire_terrier,0.5996600000000001
688547210804498433,2016-01-17 02:23:42,9,10,Frönq,iphone,,627,2408,1,papillon,0.531279
688519176466644993,2016-01-17 00:32:18,12,10,No name,iphone,pupper,661,2156,1,pembroke,0.696372
688385280030670848,2016-01-16 15:40:14,12,10,Louis,iphone,,4091,8576,2,golden_retriever,0.900437
688116655151435777,2016-01-15 21:52:49,10,10,No name,iphone,,701,2620,1,pug,0.973819
688064179421470721,2016-01-15 18:24:18,11,10,Kilo,iphone,,325,1602,1,eskimo_dog,0.240602
687826841265172480,2016-01-15 02:41:12,12,10,Louis,iphone,,1013,2528,1,pomeranian,0.99721
687818504314159109,2016-01-15 02:08:05,12,10,No name,iphone,pupper,867,2282,1,lakeland_terrier,0.873029
687807801670897665,2016-01-15 01:25:33,11,10,Trooper,iphone,,660,2204,1,staffordshire_bullterrier,0.151113
687704180304273409,2016-01-14 18:33:48,9,10,Blakely,iphone,pupper,767,2245,1,miniature_pinscher,0.956063
687664829264453632,2016-01-14 15:57:26,11,10,Opal,iphone,,471,1807,1,pug,0.957365
687494652870668288,2016-01-14 04:41:12,7,10,Marq,iphone,,530,1764,1,rottweiler,0.391471
687480748861947905,2016-01-14 03:45:57,12,10,No name,iphone,,222,1478,1,english_springer,0.4722729999999999
687460506001633280,2016-01-14 02:25:31,10,10,Kramer,iphone,,492,1911,1,boston_bull,0.2233659999999999
687317306314240000,2016-01-13 16:56:30,11,10,Tyrone,iphone,,8360,18688,1,shih_tzu,0.747208
687127927494963200,2016-01-13 04:23:58,9,10,Gordon,iphone,,2058,4983,1,pug,0.178205
687109925361856513,2016-01-13 03:12:26,11,10,Baxter,iphone,,2242,5373,2,borzoi,0.883086
687096057537363968,2016-01-13 02:17:20,11,10,No name,iphone,pupper,552,2083,1,labrador_retriever,0.4171069999999999
686730991906516992,2016-01-12 02:06:41,12,10,No name,iphone,,1094,3814,1,tibetan_mastiff,0.338812
686683045143953408,2016-01-11 22:56:10,11,10,Mona,iphone,pupper,735,2613,1,norwich_terrier,0.100499
686618349602762752,2016-01-11 18:39:05,11,10,Olivia,iphone,pupper,1240,3416,1,rottweiler,0.441331
686606069955735556,2016-01-11 17:50:18,10,10,Horace,iphone,,492,1753,1,labrador_retriever,0.3200119999999999
686386521809772549,2016-01-11 03:17:53,11,10,Crimson,iphone,,792,3020,1,yorkshire_terrier,0.477704
686377065986265092,2016-01-11 02:40:19,10,10,Birf,iphone,pupper,516,2052,1,german_shepherd,0.830816
686358356425093120,2016-01-11 01:25:58,10,10,No name,iphone,,602,2001,1,pug,0.985237
686050296934563840,2016-01-10 05:01:51,11,10,Flávio,iphone,,664,2067,1,pomeranian,0.985789
686034024800862208,2016-01-10 03:57:12,12,10,No name,iphone,,1039,2854,1,great_dane,0.23692
686007916130873345,2016-01-10 02:13:27,11,10,No name,iphone,pupper,367,2285,1,rhodesian_ridgeback,0.885301
685973236358713344,2016-01-09 23:55:38,11,10,Lorelei,iphone,,477,1942,1,siberian_husky,0.4506779999999999
685943807276412928,2016-01-09 21:58:42,8,10,No name,iphone,pupper,536,1500,1,papillon,0.200812
685906723014619143,2016-01-09 19:31:20,9,10,Olive,iphone,,2598,6912,1,yorkshire_terrier,0.414963
685663452032069632,2016-01-09 03:24:40,12,10,Brooks,iphone,,1336,2978,1,chesapeake_bay_retriever,0.171174
685641971164143616,2016-01-09 01:59:19,7,10,Otis,iphone,pupper,700,2699,1,lakeland_terrier,0.253839
685325112850124800,2016-01-08 05:00:14,10,10,No name,iphone,,3590,8693,1,golden_retriever,0.586937
685321586178670592,2016-01-08 04:46:13,10,10,Rocky,iphone,,580,2451,1,boston_bull,0.972483
685315239903100929,2016-01-08 04:21:00,11,10,No name,iphone,,945,3035,2,chow,0.4701619999999999
685307451701334016,2016-01-08 03:50:03,11,10,Petrick,iphone,floofer,397,1929,1,pomeranian,0.963176
685268753634967552,2016-01-08 01:16:17,10,10,Hubertson,iphone,pupper,1078,2846,1,pug,0.999044
685169283572338688,2016-01-07 18:41:01,11,10,Gerbald,iphone,pupper,1281,3788,1,bernese_mountain_dog,0.975096
684940049151070208,2016-01-07 03:30:07,12,10,Oreo,iphone,,948,2968,2,border_collie,0.665578
684926975086034944,2016-01-07 02:38:10,11,10,Bruiser,iphone,,417,3226,1,labrador_retriever,0.769412
684902183876321280,2016-01-07 00:59:40,11,10,Perry,iphone,,467,1719,1,pembroke,0.708034
684800227459624960,2016-01-06 18:14:31,11,10,Theodore,iphone,,906,2517,1,miniature_schnauzer,0.294457
684594889858887680,2016-01-06 04:38:35,10,10,No name,iphone,,3174,8195,1,weimaraner,0.948688
684481074559381504,2016-01-05 21:06:19,10,10,Pippa,iphone,,1073,3575,1,chihuahua,0.93781
684460069371654144,2016-01-05 19:42:51,10,10,Jeph,iphone,,503,1820,1,labrador_retriever,0.673691
684241637099323392,2016-01-05 05:14:53,12,10,Obi,iphone,,2954,7502,1,pembroke,0.508498
684222868335505415,2016-01-05 04:00:18,121,110,No name,iphone,,1241,3524,1,soft_coated_wheaten_terrier,0.7911819999999999
684195085588783105,2016-01-05 02:09:54,9,10,Tino,iphone,,457,1765,1,chihuahua,0.379365
684188786104872960,2016-01-05 01:44:52,10,10,No name,iphone,,1054,3227,1,kelpie,0.537782
684177701129875456,2016-01-05 01:00:50,10,10,Kulet,iphone,,594,1867,1,chow,0.334783
684097758874210310,2016-01-04 19:43:10,10,10,Lupe,iphone,,1299,3800,1,labrador_retriever,0.6278560000000001
683857920510050305,2016-01-04 03:50:08,10,10,Sadie,iphone,,1022,3528,1,bluetick,0.174738
683852578183077888,2016-01-04 03:28:54,10,10,Tiger,iphone,,316,1797,1,toy_poodle,0.5513520000000001
683834909291606017,2016-01-04 02:18:42,9,10,No name,iphone,pupper,1025,2421,1,maltese_dog,0.738449
683828599284170753,2016-01-04 01:53:37,12,10,No name,iphone,pupper,973,2589,1,malamute,0.577376
683773439333797890,2016-01-03 22:14:26,9,10,Buddy,iphone,,1221,3079,1,miniature_pinscher,0.0728852
683742671509258241,2016-01-03 20:12:10,11,10,Sebastian,iphone,,3013,5986,1,pembroke,0.895279
683498322573824003,2016-01-03 04:01:13,11,10,Griffin,iphone,,874,2937,1,airedale,0.945362
683481228088049664,2016-01-03 02:53:17,11,10,Banjo,iphone,pupper,904,2454,1,keeshond,0.508951
683462770029932544,2016-01-03 01:39:57,8,10,No name,iphone,pupper,620,2244,1,italian_greyhound,0.3995599999999999
683449695444799489,2016-01-03 00:47:59,10,10,No name,iphone,,1460,3583,1,lakeland_terrier,0.303512
683391852557561860,2016-01-02 20:58:09,11,10,Jack,iphone,,2181,7061,1,french_bulldog,0.992833
683357973142474752,2016-01-02 18:43:31,10,10,No name,iphone,,825,2675,1,pembroke,0.406509
683142553609318400,2016-01-02 04:27:31,9,10,Brandy,iphone,pupper,940,2649,1,leonberg,0.605851
683111407806746624,2016-01-02 02:23:45,10,10,Larry,iphone,pupper,818,3149,1,cocker_spaniel,0.901392
683098815881154561,2016-01-02 01:33:43,12,10,No name,iphone,,589,2003,1,golden_retriever,0.889848
683030066213818368,2016-01-01 21:00:32,10,10,Lulu,iphone,,671,2002,1,boxer,0.722218
682750546109968385,2016-01-01 02:29:49,9,10,Taco,iphone,,398,1408,1,english_setter,0.947198
682662431982772225,2015-12-31 20:39:41,11,10,Joey,iphone,,988,2820,1,beagle,0.4138239999999999
682638830361513985,2015-12-31 19:05:54,12,10,No name,iphone,,535,1913,1,english_springer,0.440781
682429480204398592,2015-12-31 05:14:01,8,10,No name,iphone,,1046,3187,1,whippet,0.594701
682393905736888321,2015-12-31 02:52:40,11,10,Kreg,iphone,,598,2078,1,vizsla,0.657275
682389078323662849,2015-12-31 02:33:29,9,10,Brody,iphone,,424,1544,1,curly_coated_retriever,0.482288
682259524040966145,2015-12-30 17:58:40,9,10,Jax,iphone,,1079,3818,1,siberian_husky,0.43967
682032003584274432,2015-12-30 02:54:35,11,10,Ulysses,iphone,,1799,6073,1,schipperke,0.997953
